Date,Title,Link
2024-08-02,Все дороги ведут домой или почему я уехал из Лондонского FAANG,https://habr.com/ru/articles/833372/
2024-08-02,Как мы приготовили Feature-Sliced Design в VK,https://habr.com/ru/companies/vk/articles/831148/
2024-08-02,Как уменьшить процент неквалифицированных лидов на вашем лендинге: простые и эффективные методы,https://habr.com/ru/articles/833368/
2024-08-02,Roadmap: как рынок хостинга трансформировался в рынок облаков,https://habr.com/ru/companies/runity/articles/833298/
2024-08-02,Как мы апгрейднули поисковик в приложении Купера с помощью fastText и XGBRanker,https://habr.com/ru/companies/kuper/articles/832762/
2024-08-02,TMS Test IT: польза и лайфхаки для мануальных тестировщиков,https://habr.com/ru/articles/833360/
2024-08-02,Настройка на роутерах Keenetic отдельной WiFi сети с внешним подключением через WireGuard,https://habr.com/ru/articles/833358/
2024-08-02,"Нейромедиаторы! Как помогают не выгорать, достигать цели, быть счастливым?",https://habr.com/ru/companies/otpbank/articles/833178/
2024-08-02,Программируем микроконтроллер STM32 на Rust,https://habr.com/ru/companies/piter/articles/833344/
2024-08-02,Как организовать две большие съемки для стартапа из 10 человек за 5к рублей?,https://habr.com/ru/companies/nfckey/articles/832558/
2024-08-02,Что такое Python и с чем его едят,https://habr.com/ru/articles/833356/
2024-08-02,Тестирование светодиодной лампы polaroid 10Вт — важен не только свет,https://habr.com/ru/articles/833352/
2024-08-02,Как я внедрял SOAR: в чем разница In-house- и Outsourced-подходов,https://habr.com/ru/companies/ussc/articles/833348/
2024-08-02,Симметрии модели числа. Часть III,https://habr.com/ru/articles/833072/
2024-08-02,5 уроков локализации из разработки игры в Telegram,https://habr.com/ru/companies/miip/articles/832950/
2024-08-02,История марсохода Mars Pathfinder: новый взгляд на красную планету,https://habr.com/ru/companies/first/articles/833346/
2024-08-02,Как использовать сервисы Google на смартфонах Huawei с помощью Gbox и MicroG,https://habr.com/ru/companies/x-com/articles/833338/
2024-08-02,Лицемерие найма: как HR-ы сами не соблюдают свои же требования?,https://habr.com/ru/articles/833336/
2024-08-02,Однокаскадный ламповый усилитель для квартирной музыки,https://habr.com/ru/companies/ruvds/articles/830416/
2024-08-02,Как подготовиться к запуску интернет-магазина,https://habr.com/ru/articles/832192/
2024-08-02,Как успешно бороться с инцидентами в ИТ-сфере,https://habr.com/ru/articles/833320/
2024-08-02,Аналоговый «Цифрал». Оживляем самый простой домофон на дискретной логике,https://habr.com/ru/companies/timeweb/articles/830516/
2024-08-02,"Различные вычисления, многопоточность, асинхронность и мультипроцессность в Python",https://habr.com/ru/companies/sberbank/articles/829098/
2024-08-02,Так ли бесплатен Open Source: подводные камни ИБ-инструментов с открытым исходным кодом,https://habr.com/ru/companies/swordfish_security/articles/833172/
2024-08-02,"12 вместо 100+, или Как быстро и удобно создать базовый интерфейс для ОС [статья-воркшоп]",https://habr.com/ru/companies/kaspersky/articles/826746/
2024-08-02,"«1С: Шина» VS DATAREON: что выбрать, чтобы настроить обмен между системами",https://habr.com/ru/articles/833312/
2024-08-02,"12 важных веб-сайтов, о которых должен знать каждый программист",https://habr.com/ru/articles/833300/
2024-08-02,Полгода тестировал реферальную программу от Ростелекома. Полный обзор платформы + сколько можно заработать,https://habr.com/ru/articles/833296/
2024-08-02,.NET Digest #2,https://habr.com/ru/companies/pvs-studio/articles/833292/
2024-08-02,"Геймплей, новый контент, мир на 30% больше. Интервью с создателями Gothic 1 Remake",https://habr.com/ru/companies/mvideo/articles/833176/
2024-08-02,Аромат и контекст: восприятие запахов в условиях МКС,https://habr.com/ru/companies/ua-hosting/articles/831280/
2024-08-02,Создание общего списка описаний и объединение людей,https://habr.com/ru/articles/833290/
2024-08-02,Оптимизация производительности в Unity: советы и лучшие практики,https://habr.com/ru/articles/833086/
2024-08-02,Релиз Jmix 2.3: что нового?,https://habr.com/ru/companies/haulmont/articles/833280/
2024-08-02,Ультимативный ресурс по программированию: сборник бесплатных чит-листов по программированию,https://habr.com/ru/articles/833278/
2024-08-02,"Новее, мощнее и лучше: одноплатник Orange Pi 5 Max. Что за устройство?",https://habr.com/ru/companies/selectel/articles/832938/
2024-08-02,Google прекращает поддержку сокращателя ссылок Goo.gl. Миллионы коротких адресов станут бесполезны,https://habr.com/ru/companies/ru_mts/articles/833240/
2024-08-02,Эффективные запросы к ChatGPT и подобным моделям: Полное руководство по идеальной формуле,https://habr.com/ru/articles/833234/
2024-08-01,Перевод статьи «Injecting Java in-memory payloads for post-exploitation»,https://habr.com/ru/articles/833262/
2024-08-01,Разработка для заводов. Как это было,https://habr.com/ru/articles/833242/
2024-08-01,Подготовка к IELTS: устная часть,https://habr.com/ru/articles/833238/
2024-08-01,Старый трансивер эфир не испортит. Часть 2. Восстановление и наладка,https://habr.com/ru/articles/826102/
2024-08-01,"10 бесплатных курсов и мастер-классов, которые стоит пройти в августе",https://habr.com/ru/companies/netologyru/articles/833050/
2024-08-01,"Git, Gitflow и ветка develop. Продолжаем разбираться в основах программирования",https://habr.com/ru/companies/beeline_cloud/articles/833228/
2024-08-01,"Уязвимости Laravel, технология Cookieless и Kerberos-лапша, или Рассказ о том, как мы IDS Bypass 5 решали",https://habr.com/ru/companies/pt/articles/832612/
2024-08-01,Безопасность CI/CD,https://habr.com/ru/companies/otus/articles/831962/
2024-08-01,Тестирование BMC: Автоматизировать! Нельзя все руками,https://habr.com/ru/companies/aquarius/articles/833210/
2024-08-01,"Мы построили бесконечный винный фонтан своими руками, потратив всего 6000 рублей. Рассказываю, из чего он сделан",https://habr.com/ru/companies/agima/articles/833204/
2024-08-01,Метрики DORA: Мы их неправильно используем,https://habr.com/ru/companies/otus/articles/833200/
2024-08-01,1 августа и COBOL: как они связаны?,https://habr.com/ru/companies/ru_mts/articles/833188/
2024-08-01,Интервью с Вадимом Саркисяном —  руководителем отдела IT-инфраструктуры МоегоСклада,https://habr.com/ru/companies/moysklad/articles/833190/
2024-08-01,Где жить в городе именно вам? Персонализированный сервис подбора идеальных домов,https://habr.com/ru/articles/833186/
2024-08-01,«Мы вам (не) перезвоним». Кого не берут в ИТ?,https://habr.com/ru/companies/neimark/articles/833056/
2024-08-01,WAF или не WAF? Дайте два! Решаем вопрос защиты веб-приложений,https://habr.com/ru/companies/k2tech/articles/833170/
2024-08-01,Оценка инсайда в ставках на спорт,https://habr.com/ru/articles/833174/
2024-08-01,Эмиттерный повторитель — ключ к пониманию работы транзисторных каскадов,https://habr.com/ru/companies/ruvds/articles/832252/
2024-08-01,Сравнение Recraft и Adobe Illustrator,https://habr.com/ru/articles/833128/
2024-08-01,Юзабилити систем,https://habr.com/ru/articles/833004/
2024-08-01,"Selenoid без симуляции: настройка, отладка и автоматизация на физическом Android-устройстве",https://habr.com/ru/companies/alfa/articles/833136/
2024-08-01,BLE под микроскопом. Андроид. Часть3,https://habr.com/ru/articles/829258/
2024-08-01,"Почему комментарии в коде — базовый инструмент, упрощающий поддержку и развитие проекта",https://habr.com/ru/companies/simbirsoft/articles/833040/
2024-08-01,"Интеграционная платформа в The Platform: что умеет, как работает и зачем ей Workflow Engine",https://habr.com/ru/companies/ru_mts/articles/832932/
2024-08-01,Права на программу для ЭВМ,https://habr.com/ru/articles/833150/
2024-08-01,Делаем Телеграм-бота техподдержки с CRM и плюшками за 15 минут,https://habr.com/ru/articles/833144/
2024-08-01,Помогаем приложению Kyocera увидеть сканер из-под доменного пользователя,https://habr.com/ru/companies/petrovich-tech/articles/833138/
2024-08-01,"История Amazon: книготорговец, который стал миллиардером",https://habr.com/ru/companies/onlinepatent/articles/833142/
2024-08-01,"Не хомяком единым: игры-кликеры, чьи бренды мошенники используют для угона аккаунтов или кражи крипты",https://habr.com/ru/companies/f_a_c_c_t/articles/833140/
2024-08-01,Как организовать анализ большого объема данных в реальном времени,https://habr.com/ru/companies/vk/articles/832584/
2024-08-01,Повышаем читаемость Symfony DI,https://habr.com/ru/articles/833134/
2024-08-01,История Same Origin Policy,https://habr.com/ru/articles/833132/
2024-08-01,Коротко про IT: что нужно знать на старте,https://habr.com/ru/companies/sportmaster_lab/articles/832774/
2024-08-01,Генерация HTTP клиентов для Spring Boot приложения по OpenAPI спецификации,https://habr.com/ru/companies/spring_aio/articles/833096/
2024-08-01,"Не хочу работать никем и никогда: что делать, чтобы ваш сотрудник так не сказал",https://habr.com/ru/articles/833126/
2024-08-01,Адаптивная верстка на React Native,https://habr.com/ru/articles/833124/
2024-08-01,"Депрессия, мотивация, физическая активность. Первые попытки объяснить связь",https://habr.com/ru/articles/833114/
2024-08-01,Техподдержка по Достоевскому: «Тварь ли я дрожащая или право имею?»,https://habr.com/ru/articles/833112/
2024-08-01,"Я стала руководителем. Что делать? Статья для тех, кому сложно в новой роли",https://habr.com/ru/articles/833110/
2024-08-01,Polling vs Websockets (с примерами на React хуках),https://habr.com/ru/articles/833104/
2024-08-01,Главная помеха стать лучшей версией себя,https://habr.com/ru/articles/833100/
2024-08-01,Bug Bounty для новичков: зачем компании платят за взлом своих продуктов и как в этом поучаствовать,https://habr.com/ru/companies/skillfactory/articles/832870/
2024-08-01,"Генерация Фракталов методом хаоса, UI на ScalaFX",https://habr.com/ru/articles/832872/
2024-08-01,Hreflang теги для SEO,https://habr.com/ru/articles/833094/
2024-08-01,HowTo: базовая геоаналитика,https://habr.com/ru/articles/833090/
2024-08-01,Карманный осциллограф на микроконтроллере STC 8051,https://habr.com/ru/companies/ruvds/articles/831634/
2024-08-01,"Спидран в реальности: история робота, который быстрее всех в мире собирает кубик Рубика",https://habr.com/ru/companies/yandex/articles/831708/
2024-08-01,10 certain indicators of a well-done UX design,https://habr.com/ru/articles/833076/
2024-08-01,Вычисление любого математического выражения в C# (.NET),https://habr.com/ru/articles/833074/
2024-08-01,Хакатоны в России: август и сентябрь 2024 / Призы и офферы ждут тебя,https://habr.com/ru/articles/833070/
2024-08-01,Лучшие доклады последних FPGA-Systems: от выбора стратегии верификации до Quake 2 на RISC-V,https://habr.com/ru/companies/yadro/articles/830574/
2024-08-01,"Издательство Питер. Колонка редактора, август 24 г",https://habr.com/ru/companies/piter/articles/832578/
2024-08-01,Настраиваем approve rules для merge request в бесплатной версии GitLab CE,https://habr.com/ru/companies/nixys/articles/822329/
2024-08-01,DRY-фреймворк: как сократить HTML-код и писать только на CSS,https://habr.com/ru/companies/selectel/articles/832868/
2024-08-01,Паяльник как инструмент опрощения и для атмосферы общения,https://habr.com/ru/articles/833060/
2024-08-01,Cтейт-менеджмент на Flutter. Введение в Bloc,https://habr.com/ru/articles/833054/
2024-08-01,Как метрики приживаемости помогают внедрению IT-проекта,https://habr.com/ru/companies/pgk/articles/831350/
2024-08-01,Через аркадные автоматы к облаку: как GPU принес счастье,https://habr.com/ru/companies/mws/articles/832886/
2024-08-01,Свой контроллер для Oculus Quest 2 на ESP32,https://habr.com/ru/articles/831228/
2024-08-01,Kin’а не будет. Как Microsoft потеряла миллиард на смартфоне для соцсетей,https://habr.com/ru/companies/serverspace/articles/832816/
2024-08-01,Как советская машина всех в шахматы обыграла,https://habr.com/ru/companies/gazprombank/articles/832810/
2024-08-01,Разработка Java-проекта с ChatGPT-4: от идеи до реализации,https://habr.com/ru/companies/ibs/articles/833034/
2024-08-01,Геймификация и управление персоналом,https://habr.com/ru/companies/securityvison/articles/833044/
2024-08-01,Полный гайд по тестированию на Flutter. Часть 4: продвинутое модульное тестирование,https://habr.com/ru/articles/832918/
2024-08-01,Математическая модель робота KUKA в программе «Repeat»,https://habr.com/ru/articles/833038/
2024-08-01,Как Intel Core i5-12400F и AMD Ryzen 5 8400F ведут себя в играх и какой процессор лучше взять для геймерского ПК,https://habr.com/ru/companies/x-com/articles/833036/
2024-08-01,Как положить приложение 21 запросом* к /actuator/health,https://habr.com/ru/articles/832568/
2024-08-01,Между строк: Анимации в UI Toolkit,https://habr.com/ru/articles/832798/
2024-08-01,"(Не) безопасный дайджест: Угон Pepe и Shib коинов, Disney под атакой, а также слив данных миллионов американцев",https://habr.com/ru/companies/searchinform/articles/832724/
2024-08-01,Настройка аутентификации с одноразовым паролем в OpenAM,https://habr.com/ru/articles/825306/
2024-08-01,Как фрилансерам и компаниям работать на Upwork в обход блокировок в 2024 году,https://habr.com/ru/articles/832332/
2024-08-01,«Часть Команды — часть Корабля». Или почему негативные роли могут быть в каждой команде,https://habr.com/ru/articles/833026/
2024-08-01,Некоторые ошибки при создании дашбордов в BI-системах и как их избежать с помощью UX,https://habr.com/ru/articles/831010/
2024-08-01,Карантин! Инфицируем .NET-сборки как настоящий APT,https://habr.com/ru/companies/ru_mts/articles/832892/
2024-08-01,Программисту легко оторваться от реальной бизнес-задачи,https://habr.com/ru/articles/833020/
2024-08-01,ТОП ошибок тех. интервьюеров,https://habr.com/ru/articles/832660/
2024-08-01,Бионический протез руки: Контекстное поведение протеза,https://habr.com/ru/articles/832688/
2024-07-31,Разговор с ИИ про трудную проблему сознания,https://habr.com/ru/articles/832998/
2024-07-31,Берём под контроль TODO-шки в коде php,https://habr.com/ru/articles/832994/
2024-07-31,Введение в MLflow,https://habr.com/ru/companies/ods/articles/828458/
2024-07-31,Как фронтендер сертификацию PostgresPro сдавал,https://habr.com/ru/articles/832956/
2024-07-31,Gradle + GitLab: эффективный и бесплатный билд-кэш,https://habr.com/ru/articles/832976/
2024-07-31,Как попасть в геймдев: истории успеха и практические советы,https://habr.com/ru/companies/miip/articles/832970/
2024-07-31,Управление эмоциями или как справиться с выгоранием на работе,https://habr.com/ru/articles/832958/
2024-07-31,Тест батареек Gigacell Super Alkaline,https://habr.com/ru/companies/lamptest/articles/832952/
2024-07-31,Как безопасно авторизироваться в веб-сервисе через скомпрометированное устройство?,https://habr.com/ru/articles/832942/
2024-07-31,"Асинхронный телеграм бот на bash, глазами C# программиста",https://habr.com/ru/articles/832934/
2024-07-31,Цифровая крепость: как защитить себя в мире киберугроз,https://habr.com/ru/articles/832928/
2024-07-31,Сглаживание битовых изображений,https://habr.com/ru/articles/832924/
2024-07-31,Как мы подключили автоотклики к hh.ru,https://habr.com/ru/articles/832916/
2024-07-31,"Combat Abilities System — Расширение Gameplay Ability System в Unreal Engine, Часть 1",https://habr.com/ru/articles/832914/
2024-07-31,Разработка иллюстраций для инструкций по сборке в CAD,https://habr.com/ru/articles/832910/
2024-07-31,Почему физика Эйнштейна разрешает путешествия в прошлое,https://habr.com/ru/articles/832906/
2024-07-31,Разгоняем C++ с кастомными аллокаторами,https://habr.com/ru/companies/otus/articles/830104/
2024-07-31,Метод асимметрического тыка,https://habr.com/ru/companies/mipt/articles/832898/
2024-07-31,GSN0727Z взгляд arduin'щика на RS-485,https://habr.com/ru/articles/832894/
2024-07-31,Крутите колесо: как аспирант ИТМО ищет способ решить проблемы роботов на базе Mecanum колес и расширить их применение,https://habr.com/ru/companies/spbifmo/articles/832890/
2024-07-31,"«Как черепашки и женитьба сделали из меня программиста»: история инженера, который построил международную компанию",https://habr.com/ru/companies/smartup_tech/articles/832888/
2024-07-31,Формат описания идентификатора зависимости в JS DI,https://habr.com/ru/articles/832490/
2024-07-31,Chromebook: жизнь после EOS,https://habr.com/ru/companies/ru_mts/articles/832790/
2024-07-31,Оптимизация запросов к нейросетям: стратегии и советы,https://habr.com/ru/articles/832882/
2024-07-31,Сколько денег вы теряете на инцидентах,https://habr.com/ru/companies/skyeng/articles/832600/
2024-07-31,"Сосиски, прокладки и нержавеющая сталь: патенты времен Первой мировой войны",https://habr.com/ru/companies/onlinepatent/articles/832874/
2024-07-31,Защищаем приложение в облаке от DDoS-атак: взгляд со стороны провайдера и клиента,https://habr.com/ru/companies/cloud_ru/articles/832412/
2024-07-31,"Находим случайный seed, решающий задачу с LeetCode",https://habr.com/ru/companies/ruvds/articles/832748/
2024-07-31,"Думаете, вы всё знаете о box shadows?",https://habr.com/ru/articles/830902/
2024-07-31,Вызов функций с помощью LLM,https://habr.com/ru/companies/mts_ai/articles/831220/
2024-07-31,Мои эксперименты с искусственной жизнью,https://habr.com/ru/articles/832862/
2024-07-31,"FreeIPA tips & tricks: перенос FreeIPA из LXC-контейнера CentOS 7 в Rocky Linux, дебаг и истекшие сертификаты",https://habr.com/ru/companies/aenix/articles/832820/
2024-07-31,Как вырастить корпоративный сервис в клиентский продукт,https://habr.com/ru/companies/ca_kontur/articles/832836/
2024-07-31,Красное смещение: доплер-эффект или гравитация?,https://habr.com/ru/articles/832808/
2024-07-31,Программное создание материалов с пользовательскими полями в Joomla 5+,https://habr.com/ru/articles/832854/
2024-07-31,Итоговый интерьер Атома опубликован,https://habr.com/ru/companies/atom/articles/832852/
2024-07-31,Разбираемся с видеосистемой Super Nintendo,https://habr.com/ru/companies/cloud4y/articles/832846/
2024-07-31,Поисковый запрос на баги в Apache Solr,https://habr.com/ru/companies/pvs-studio/articles/832842/
2024-07-31,Мониторинг высоконагруженных систем: ускоряем обработку тысяч событий с обработчиками автоматизации в мониторинге Monq,https://habr.com/ru/companies/monq/articles/832602/
2024-07-31,Chrome 127 — опять «пиратим» для Windows 7,https://habr.com/ru/articles/832834/
2024-07-31,ThreadPool – инъекция потоков,https://habr.com/ru/companies/skbkontur/articles/832742/
2024-07-31,"Линейная регрессия, решётчатые функции и типовые динамические звенья",https://habr.com/ru/articles/832838/
2024-07-31,Как мы провели производственную практику для 150 студентов и зачем нам это нужно,https://habr.com/ru/companies/reksoft/articles/832826/
2024-07-31,Computed сигналы и ChangeDetection — подробный разбор,https://habr.com/ru/articles/832520/
2024-07-31,Симметрии модели числа. Часть II,https://habr.com/ru/articles/832534/
2024-07-31,Восстановление учетных записей в Carbonio,https://habr.com/ru/companies/Zextras/articles/832720/
2024-07-31,Как мы написали конкурентные структуры данных на C++ и научились их верифицировать,https://habr.com/ru/companies/vk/articles/829706/
2024-07-31,Как использовать S3-хранилище в Kubernetes: руководство с примерами,https://habr.com/ru/companies/selectel/articles/832768/
2024-07-31,Самый простой способ проверить работу веб-приложения под нагрузкой на примере JMeter и Grafana,https://habr.com/ru/companies/yoomoney/articles/832574/
2024-07-31,"ПромоСтраницы сегодня: подробный гайд для тех, кому надо",https://habr.com/ru/articles/832832/
2024-07-31,Toshiba T-1000,https://habr.com/ru/articles/832814/
2024-07-31,Виртуальная лаборатория робототехники или Как мы выбирали подходящее ПО,https://habr.com/ru/articles/832812/
2024-07-31,Почему нельзя взять и перевести сервер с корпоративной системой на Linux и Postgres,https://habr.com/ru/companies/haulmont/articles/832784/
2024-07-31,Как организованы DDoS-атаки на банки. И не только. На пальцах,https://habr.com/ru/companies/ddosguard/articles/832560/
2024-07-31,Как спланировать отпуск с помощью фреймворка стратегического управления в жизни?,https://habr.com/ru/articles/832800/
2024-07-31,Записки о спамерах – 2023: небинарность на службе «солидного» бизнеса,https://habr.com/ru/articles/832794/
2024-07-31,Человек мухлюющий — читы в гейм-индустрии. Часть 1: Ландшафт читерства и методы борьбы с читами,https://habr.com/ru/companies/serverspace/articles/832300/
2024-07-31,Разбираем email по косточкам,https://habr.com/ru/companies/T1Holding/articles/832780/
2024-07-31,Как устроены условные точки останова,https://habr.com/ru/companies/piter/articles/832564/
2024-07-31,Установка Ubuntu 24.04 с полным шифрованием диска и использованием TPM,https://habr.com/ru/articles/832782/
2024-07-31,"Мистическая эвереттика Менского-Лебедева: активное сознание, вероятностные чудеса и склейки миров",https://habr.com/ru/articles/832770/
2024-07-31,Kenbak-1: самая первая серийная персоналка,https://habr.com/ru/companies/ruvds/articles/831834/
2024-07-31,Более половины околоземных объектов могут быть «тёмными кометами»,https://habr.com/ru/articles/832640/
2024-07-31,Проклятие знания. Как когнитивные искажения влияют на разработку?,https://habr.com/ru/companies/first/articles/832394/
2024-07-31,Звездный час Зодиак АйТиЭм: тестируем российский аналог Microsoft SCCM,https://habr.com/ru/companies/k2tech/articles/832740/
2024-07-31,Командуем Алисой и ее Умным Домом с Apple Watch и других устройств Apple,https://habr.com/ru/articles/832738/
2024-07-31,ML в маркетинге: как модели делают банк более чутким к негативу,https://habr.com/ru/companies/tbank/articles/832580/
2024-07-31,Сложно о простом. Сетевой уровень (L3) модели OSI,https://habr.com/ru/companies/timeweb/articles/830178/
2024-07-31,Пузырь Big Tech: как с этим бороться,https://habr.com/ru/companies/ispsystem/articles/832726/
2024-07-31,House Flipper в реальной архитектуре: как специалисты проектируют что угодно в цифровом симуляторе,https://habr.com/ru/companies/pik_digital/articles/832526/
2024-07-31,Они управляют большими данными в финтехе. Как мы находим топовых специалистов по DWH,https://habr.com/ru/companies/clevertec/articles/831434/
2024-07-31,"2-опережающий предсказатель ветвлений в процессоре Zen 5: тридцатилетняя идея, которая до сих пор развивается",https://habr.com/ru/articles/832718/
2024-07-31,"Алюминий, морская вода и кофеин: производство водорода",https://habr.com/ru/companies/ua-hosting/articles/832408/
2024-07-31,Оптимизация Gunicorn для быстрых клиентов,https://habr.com/ru/articles/832712/
2024-07-31,"Seiko UC-2000, умные часы из 1984 года",https://habr.com/ru/articles/832638/
2024-07-31,Принципы проектирования программ и их отражение в спецификации на доработку ERP-системы,https://habr.com/ru/articles/832594/
2024-07-31,Greenplum: эффективное хранение данных с Hybrid Storage,https://habr.com/ru/companies/yandex_cloud_and_infra/articles/831780/
2024-07-31,"Акции, игры и роботы: будущее ритейла, которое уже наступило",https://habr.com/ru/specials/832604/
2024-07-31,С заботой о CPU: как найти узкое горлышко и сконфигурировать Postgres Pro,https://habr.com/ru/companies/postgrespro/articles/830790/
2024-07-31,"ИТ с пеленок: игры, которые знакомят детей с программированием. Часть 2",https://habr.com/ru/companies/ru_mts/articles/832698/
2024-07-31,CI/CD Kubernetes платформа Gitorion. Highly Available кластер Kubernetes,https://habr.com/ru/companies/gitorion/articles/831178/
2024-07-31,Моржовый оператор := в Python,https://habr.com/ru/articles/828566/
2024-07-31,Как сбой CrowdStrike повлиял на авиацию,https://habr.com/ru/articles/832696/
2024-07-31,Data Day 2024. Всё по полочкам. Секция 1,https://habr.com/ru/articles/832692/
2024-07-31,Геймдев наносит ответный удар,https://habr.com/ru/articles/832670/
2024-07-31,Как и зачем мы написали 5000 интеграционных тестов за пару часов,https://habr.com/ru/companies/avito/articles/832606/
2024-07-31,Как создать самостоятельный ИИ,https://habr.com/ru/articles/832684/
2024-07-31,Telegram x ChatGpt x Notion = Картотека Лумана [Low-code],https://habr.com/ru/articles/832680/
2024-07-31,Замедление YouTube с технической стороны: ограничение и обход,https://habr.com/ru/articles/832678/
2024-07-31,"Newbee торговый бот, часть третья: первые предсказания",https://habr.com/ru/articles/832672/
2024-07-30,Опять Mikrotik и снова Telegram…,https://habr.com/ru/articles/832652/
2024-07-30,Обучение в Яндекс Практикуме,https://habr.com/ru/articles/832656/
2024-07-30,Основы типизации props в React,https://habr.com/ru/articles/832648/
2024-07-30,Руководство по использованию Signal в Angular 17,https://habr.com/ru/articles/832632/
2024-07-30,Raccoon Flash Explorer | Необычный программатор Spi Flash и i2c Eeprom,https://habr.com/ru/articles/832622/
2024-07-30,Хостинг серверов для сайта. Сравнение недостатков VPS провайдеров. Антирейтинг 2024,https://habr.com/ru/articles/832524/
2024-07-30,Т-Банк (Тинькофф) Финтех: мой опыт обучения и попытка трудоустройства на позицию QA-инженера,https://habr.com/ru/articles/832620/
2024-07-30,"MacBook Air M2 8/256 через 4 месяца: опыт использования в дизайне интерфейсов, офисных и личных задачах",https://habr.com/ru/articles/832618/
2024-07-30,CurlFetch2Py – Эффективное преобразование CURL и FETCH команд в структурированные Python объекты,https://habr.com/ru/articles/832566/
2024-07-30,Вы нас просили и мы сделали. VPN на собственном сервере с XRay Reality за 5 минут с помощью Amnezia,https://habr.com/ru/companies/amnezia/articles/832610/
2024-07-30,Мобильный AI на рабочем месте. Ищем реальную ценность,https://habr.com/ru/companies/samsung/articles/832596/
2024-07-30,"Windows — причина медленного интернета. Низкая скорость «загрузки», при нормальной скорости «скачивания»",https://habr.com/ru/articles/832100/
2024-07-30,Как я писал простой язык конфигурации и в итоге перемудрил,https://habr.com/ru/articles/832586/
2024-07-30,Какими силами закручиваются в вихри  разрушительные  смерчи и тропические ураганы?,https://habr.com/ru/articles/832582/
2024-07-30,Погружение в матрицу: расширение RISC-V от T-Head,https://habr.com/ru/companies/yadro/articles/827434/
2024-07-30,"MLSecOps: почему, зачем и кому это нужно?",https://habr.com/ru/companies/jetinfosystems/articles/832288/
2024-07-30,Бот в блокноте — как я написал конструктор Телеграм-ботов для гуманитариев,https://habr.com/ru/articles/832570/
2024-07-30,«У RISC-V впереди много проблем и ошибок»: прогноз Линуса Торвальдса,https://habr.com/ru/companies/ru_mts/articles/832562/
2024-07-30,"Знать всё на свете нереально, но… Как система опросов помогает нам развивать HR-бренд",https://habr.com/ru/companies/agima/articles/832536/
2024-07-30,TypeScript что нового 5.5. Перевод. Часть 1,https://habr.com/ru/articles/832556/
2024-07-30,OSS: Революция в мире датчиков мониторинга окружающей среды,https://habr.com/ru/companies/scancode/articles/832554/
2024-07-30,Через объектив игровой консоли,https://habr.com/ru/companies/ruvds/articles/830236/
2024-07-30,Книга: «Data mesh в действии»,https://habr.com/ru/companies/piter/articles/832488/
2024-07-30,Как тестировать UX-сценарии в сложных продуктах? Метод «домашки» для пользователей,https://habr.com/ru/companies/selectel/articles/832518/
2024-07-30,Портируем видеоаналитику на новые платформы: 8 простых шагов,https://habr.com/ru/articles/832514/
2024-07-30,Послеоперационные шрамы (рубцы) и их последствия для внешности и здоровья,https://habr.com/ru/articles/832440/
2024-07-30,"Алгоритмическое мышление для дата-сайентистов: как писать код, который экономит время и место",https://habr.com/ru/companies/netologyru/articles/831160/
2024-07-30,"Все, что вы хотели знать про иерархию инжекторов в Angular",https://habr.com/ru/companies/zyfra/articles/817843/
2024-07-30,4 типовые ловушки в работе со строками в С и С++ и как их избежать,https://habr.com/ru/companies/ncloudtech/articles/830918/
2024-07-30,"Пайплайны, разметка и версионирование — открытые решения для работы с неструктурированными данными",https://habr.com/ru/companies/mws/articles/832504/
2024-07-30,Как мы построили две версии CJM и синхронизировали всю команду Ozon Банка с продуктом,https://habr.com/ru/companies/ozonbank/articles/832502/
2024-07-30,Под куполом: разработка корпусов для отечественных купольных камер в НИЦ “Технологии”,https://habr.com/ru/articles/832500/
2024-07-30,"Автоматизация оценки сотрудников – прощай, хаос",https://habr.com/ru/companies/rosbank/articles/832496/
2024-07-30,Как компьютер оценивает внешнее состояние POS-терминалов,https://habr.com/ru/companies/sberbank/articles/832486/
2024-07-30,Как протестировать и обезопасить почтовый сервер в Debian и Ubuntu с ispmanager,https://habr.com/ru/companies/ispmanager/articles/832452/
2024-07-30,Насколько небезопасен Avast Secure Browser?,https://habr.com/ru/companies/bastion/articles/832470/
2024-07-30,"OpenAI представила прототип поисковика SearchGPT, который может убить Google",https://habr.com/ru/companies/x-com/articles/832482/
2024-07-30,"Астронавты с трудом едят космическую еду, и учёные хотят знать, почему",https://habr.com/ru/articles/832368/
2024-07-30,"Отрицание, гнев, торг: как дизайну и разработке найти общий язык",https://habr.com/ru/companies/ozontech/articles/831818/
2024-07-30,"Spring Boot Starter: практически, принципиально и подробнее. Часть 3",https://habr.com/ru/companies/ru_mts/articles/832468/
2024-07-30,Быстрая оценка эффекта рекламы/события на ключевые показатели: Python + Causal Impact,https://habr.com/ru/articles/832466/
2024-07-30,Пара укравшая миллиарды. Взлом Bitfinex,https://habr.com/ru/companies/ua-hosting/articles/832354/
2024-07-30,Состояние российского рынка NGFW на 2024 год и немного больше,https://habr.com/ru/articles/832464/
2024-07-30,Светящиеся конденсаторы и дисплеи на их основе (в том числе DIY) на любой поверхности? Почему нет…,https://habr.com/ru/companies/ruvds/articles/829756/
2024-07-30,Редизайн Figma. Был ли он нужен?,https://habr.com/ru/companies/bimeister/articles/832460/
